     .1138599     1.5910790
     .1031331     1.5879150
     .0924053     1.5846850
     .0816764     1.5813860
     .0709466     1.5780190
     .0602157     1.5745840
     .0494838     1.5710790
     .0387509     1.5675040
     .0280170     1.5638590
     .0172821     1.5601430
     .0065461     1.5563560
    -.0041909     1.5524970
    -.0149289     1.5485660
    -.0256679     1.5445620
    -.0364079     1.5404840
    -.0471490     1.5363320
    -.0578911     1.5321050
    -.0686342     1.5278030
    -.0793783     1.5234250
    -.0901235     1.5189700
    -.1008696     1.5144370
    -.1116168     1.5098270
    -.1223650     1.5051380
    -.1331142     1.5003680
    -.1438645     1.4955190
    -.1546157     1.4905880
    -.1653680     1.4855750
    -.1761213     1.4804790
    -.1868756     1.4753000
    -.1976310     1.4700360
    -.2083873     1.4646860
    -.2191448     1.4592490
    -.2299032     1.4537250
    -.2406626     1.4481120
    -.2514231     1.4424100
    -.2621845     1.4366170
    -.2729470     1.4307310
    -.2837105     1.4247530
    -.2944750     1.4186810
    -.3052406     1.4125130
    -.3160072     1.4062480
    -.3267748     1.3998860
    -.3375434     1.3934230
    -.3483130     1.3868600
    -.3590837     1.3801950
    -.3698555     1.3734260
    -.3806282     1.3665510
    -.3914018     1.3595700
    -.4021766     1.3524800
    -.4129524     1.3452790
    -.4237292     1.3379660
    -.4345071     1.3305390
    -.4452859     1.3229960
    -.4560657     1.3153350
    -.4668466     1.3075530
    -.4776285     1.2996500
    -.4884115     1.2916210
    -.4991955     1.2834660
    -.5099804     1.2751810
    -.5207664     1.2667650
    -.5315534     1.2582130
    -.5423415     1.2495240
    -.5531306     1.2406950
    -.5639207     1.2317220
    -.5747117     1.2226030
    -.5855040     1.2133340
    -.5962972     1.2039110
    -.6070914     1.1943320
    -.6178865     1.1845910
    -.6286828     1.1746850
    -.6394801     1.1646110
    -.6502783     1.1543620
    -.6610777     1.1439360
    -.6718780     1.1333260
    -.6826794     1.1225270
    -.6934817     1.1115350
    -.7042851     1.1003420
    -.7150895     1.0889440
    -.7258951     1.0773330
    -.7367014     1.0655030
    -.7475089     1.0534450
    -.7583175     1.0411520
    -.7691271     1.0286160
    -.7799377     1.0158280
    -.7907493     1.0027780
    -.8015619      .9894547
    -.8123755      .9758481
    -.8231903      .9619456
    -.8340060      .9477344
    -.8448227      .9332001
    -.8556405      .9183275
    -.8664593      .9030999
    -.8772790      .8874989
    -.8880998      .8715043
    -.8989217      .8550942
    -.9097447      .8382441
    -.9205685      .8209268
    -.9313934      .8031120
    -.9422194      .7847660
    -.9530465      .7658504
    -.9638744      .7463219
    -.9747035      .7261309
    -.9855335      .7052206
    -.9963647      .6835250
   -1.0071970      .6609666
   -1.0180300      .6374539
   -1.0288640      .6128768
   -1.0396990      .5871017
   -1.0505350      .5599632
   -1.0613730      .5312523
   -1.0722110      .5006985
   -1.0830500      .4679410
   -1.0938910      .4324791
   -1.1047320      .3935824
   -1.1155740      .3501081
   -1.1264180      .3000728
   -1.1372620      .2393974
   -1.1481080      .1561342
   -1.1560940      .0000000
   -1.1560940      .0000000
   -1.1481080     -.1561342
   -1.1372620     -.2393974
   -1.1264180     -.3000728
   -1.1155740     -.3501081
   -1.1047320     -.3935824
   -1.0938910     -.4324791
   -1.0830500     -.4679410
   -1.0722110     -.5006985
   -1.0613730     -.5312523
   -1.0505350     -.5599632
   -1.0396990     -.5871017
   -1.0288640     -.6128768
   -1.0180300     -.6374539
   -1.0071970     -.6609666
    -.9963647     -.6835250
    -.9855335     -.7052206
    -.9747035     -.7261309
    -.9638744     -.7463219
    -.9530465     -.7658504
    -.9422194     -.7847660
    -.9313934     -.8031120
    -.9205685     -.8209268
    -.9097447     -.8382441
    -.8989217     -.8550942
    -.8880998     -.8715043
    -.8772790     -.8874989
    -.8664593     -.9030999
    -.8556405     -.9183275
    -.8448227     -.9332001
    -.8340060     -.9477344
    -.8231903     -.9619456
    -.8123755     -.9758481
    -.8015619     -.9894547
    -.7907493    -1.0027780
    -.7799377    -1.0158280
    -.7691271    -1.0286160
    -.7583175    -1.0411520
    -.7475089    -1.0534450
    -.7367014    -1.0655030
    -.7258951    -1.0773330
    -.7150895    -1.0889440
    -.7042851    -1.1003420
    -.6934817    -1.1115350
    -.6826794    -1.1225270
    -.6718780    -1.1333260
    -.6610777    -1.1439360
    -.6502783    -1.1543620
    -.6394801    -1.1646110
    -.6286828    -1.1746850
    -.6178865    -1.1845910
    -.6070914    -1.1943320
    -.5962972    -1.2039110
    -.5855040    -1.2133340
    -.5747117    -1.2226030
    -.5639207    -1.2317220
    -.5531306    -1.2406950
    -.5423415    -1.2495240
    -.5315534    -1.2582130
    -.5207664    -1.2667650
    -.5099804    -1.2751810
    -.4991955    -1.2834660
    -.4884115    -1.2916210
    -.4776285    -1.2996500
    -.4668466    -1.3075530
    -.4560657    -1.3153350
    -.4452859    -1.3229960
    -.4345071    -1.3305390
    -.4237292    -1.3379660
    -.4129524    -1.3452790
    -.4021766    -1.3524800
    -.3914018    -1.3595700
    -.3806282    -1.3665510
    -.3698555    -1.3734260
    -.3590837    -1.3801950
    -.3483130    -1.3868600
    -.3375434    -1.3934230
    -.3267748    -1.3998860
    -.3160072    -1.4062480
    -.3052406    -1.4125130
    -.2944750    -1.4186810
    -.2837105    -1.4247530
    -.2729470    -1.4307310
    -.2621845    -1.4366170
    -.2514231    -1.4424100
    -.2406626    -1.4481120
    -.2299032    -1.4537250
    -.2191448    -1.4592490
    -.2083873    -1.4646860
    -.1976310    -1.4700360
    -.1868756    -1.4753000
    -.1761213    -1.4804790
    -.1653680    -1.4855750
    -.1546157    -1.4905880
    -.1438645    -1.4955190
    -.1331142    -1.5003680
    -.1223650    -1.5051380
    -.1116168    -1.5098270
    -.1008696    -1.5144370
    -.0901235    -1.5189700
    -.0793783    -1.5234250
    -.0686342    -1.5278030
    -.0578911    -1.5321050
    -.0471490    -1.5363320
    -.0364079    -1.5404840
    -.0256679    -1.5445620
    -.0149289    -1.5485660
    -.0041909    -1.5524970
     .0065461    -1.5563560
     .0172821    -1.5601430
     .0280170    -1.5638590
     .0387509    -1.5675040
     .0494838    -1.5710790
     .0602157    -1.5745840
     .0709466    -1.5780190
     .0816764    -1.5813860
     .0924053    -1.5846850
     .1031331    -1.5879150
     .1138599    -1.5910790
     .1245856    -1.5941750
     .1353104    -1.5972040
     .1460341    -1.6001680
     .1567568    -1.6030650
     .1674785    -1.6058970
     .1781992    -1.6086640
     .1889189    -1.6113660
     .1996375    -1.6140040
     .2103552    -1.6165770
     .2210717    -1.6190870
     .2317873    -1.6215330
     .2425019    -1.6239160
     .2532155    -1.6262370
     .2639280    -1.6284940
     .2746395    -1.6306900
     .2853500    -1.6328230
     .2960595    -1.6348950
     .3067679    -1.6369050
     .3174754    -1.6388540
     .3281818    -1.6407420
     .3388872    -1.6425690
     .3495916    -1.6443360
     .3602950    -1.6460420
     .3709974    -1.6476880
     .3816987    -1.6492740
     .3923990    -1.6508000
     .4030983    -1.6522670
     .4137966    -1.6536740
     .4244939    -1.6550230
     .4351902    -1.6563120
     .4458854    -1.6575420
     .4565796    -1.6587130
     .4672728    -1.6598250
     .4779650    -1.6608800
     .4886562    -1.6618750
     .4993464    -1.6628130
     .5100355    -1.6636920
     .5207236    -1.6645140
     .5314108    -1.6652770
     .5420969    -1.6659830
     .5527819    -1.6666310
     .5634660    -1.6672210
     .5741490    -1.6677540
     .5848311    -1.6682290
     .5955121    -1.6686470
     .6061921    -1.6690070
     .6168711    -1.6693100
     .6275491    -1.6695560
     .6382260    -1.6697450
     .6489019    -1.6698760
     .6595768    -1.6699510
     .6702508    -1.6699680
     .6809236    -1.6699280
     .6915956    -1.6698310
     .7022664    -1.6696770
     .7129363    -1.6694660
     .7236051    -1.6691970
     .7342729    -1.6688720
     .7449397    -1.6684890
     .7556055    -1.6680500
     .7662703    -1.6675530
     .7769340    -1.6669990
     .7875968    -1.6663880
     .7982585    -1.6657190
     .8089193    -1.6649930
     .8195789    -1.6642100
     .8302376    -1.6633690
     .8408954    -1.6624710
     .8515520    -1.6615150
     .8622077    -1.6605010
     .8728623    -1.6594300
     .8835159    -1.6583010
     .8941685    -1.6571140
     .9048201    -1.6558680
     .9154707    -1.6545650
     .9261203    -1.6532030
     .9367688    -1.6517830
     .9474164    -1.6503040
     .9580629    -1.6487670
     .9687084    -1.6471700
     .9793529    -1.6455150
     .9899964    -1.6438000
    1.0006390    -1.6420270
    1.0112800    -1.6401930
    1.0219210    -1.6383000
    1.0325600    -1.6363470
    1.0431990    -1.6343340
    1.0538360    -1.6322610
    1.0644720    -1.6301270
    1.0751080    -1.6279320
    1.0857420    -1.6256770
    1.0963760    -1.6233600
    1.1070080    -1.6209820
    1.1176390    -1.6185420
    1.1282700    -1.6160400
    1.1388990    -1.6134760
    1.1495270    -1.6108500
    1.1601550    -1.6081610
    1.1707810    -1.6054080
    1.1814060    -1.6025930
    1.1920300    -1.5997130
    1.2026540    -1.5967700
    1.2132760    -1.5937620
    1.2238970    -1.5906890
    1.2345170    -1.5875520
    1.2451360    -1.5843490
    1.2557550    -1.5810800
    1.2663720    -1.5777440
    1.2769880    -1.5743430
    1.2876030    -1.5708740
    1.2982170    -1.5673380
    1.3088300    -1.5637340
    1.3194430    -1.5600610
    1.3300540    -1.5563200
    1.3406640    -1.5525090
    1.3512730    -1.5486290
    1.3618810    -1.5446780
    1.3724880    -1.5406570
    1.3830940    -1.5365640
    1.3936990    -1.5323990
    1.4043030    -1.5281620
    1.4149060    -1.5238520
    1.4255080    -1.5194680
    1.4361090    -1.5150100
    1.4467090    -1.5104760
    1.4573080    -1.5058680
    1.4679060    -1.5011830
    1.4785030    -1.4964210
    1.4890990    -1.4915810
    1.4996940    -1.4866630
    1.5102880    -1.4816660
    1.5208810    -1.4765890
    1.5314730    -1.4714310
    1.5420640    -1.4661910
    1.5526540    -1.4608690
    1.5632430    -1.4554640
    1.5738310    -1.4499750
    1.5844180    -1.4444000
    1.5950030    -1.4387390
    1.6055880    -1.4329910
    1.6161720    -1.4271540
    1.6267550    -1.4212290
    1.6373370    -1.4152130
    1.6479180    -1.4091050
    1.6584980    -1.4029050
    1.6690760    -1.3966110
    1.6796540    -1.3902220
    1.6902310    -1.3837360
    1.7008070    -1.3771530
    1.7113810    -1.3704700
    1.7219550    -1.3636870
    1.7325280    -1.3568020
    1.7431000    -1.3498130
    1.7536710    -1.3427180
    1.7642400    -1.3355170
    1.7748090    -1.3282070
    1.7853770    -1.3207870
    1.7959430    -1.3132550
    1.8065090    -1.3056080
    1.8170740    -1.2978460
    1.8276380    -1.2899650
    1.8382000    -1.2819630
    1.8487620    -1.2738390
    1.8593230    -1.2655900
    1.8698820    -1.2572140
    1.8804410    -1.2487080
    1.8909990    -1.2400690
    1.9015550    -1.2312940
    1.9121110    -1.2223810
    1.9226660    -1.2133270
    1.9332190    -1.2041290
    1.9437720    -1.1947830
    1.9543240    -1.1852850
    1.9648740    -1.1756330
    1.9754240    -1.1658220
    1.9859720    -1.1558480
    1.9965200    -1.1457070
    2.0070670    -1.1353950
    2.0176120    -1.1249070
    2.0281570    -1.1142380
    2.0387000    -1.1033820
    2.0492430    -1.0923350
    2.0597850    -1.0810900
    2.0703250    -1.0696410
    2.0808650    -1.0579810
    2.0914030    -1.0461050
    2.1019410    -1.0340030
    2.1124770    -1.0216680
    2.1230130    -1.0090920
    2.1335470     -.9962660
    2.1440810     -.9831792
    2.1546130     -.9698216
    2.1651450     -.9561819
    2.1756750     -.9422479
    2.1862050     -.9280063
    2.1967330     -.9134428
    2.2072610     -.8985417
    2.2177880     -.8832861
    2.2283130     -.8676572
    2.2388370     -.8516344
    2.2493610     -.8351954
    2.2598830     -.8183147
    2.2704050     -.8009648
    2.2809250     -.7831144
    2.2914450     -.7647284
    2.3019630     -.7457674
    2.3124810     -.7261862
    2.3229970     -.7059334
    2.3335130     -.6849494
    2.3440270     -.6631649
    2.3545400     -.6404982
    2.3650530     -.6168520
    2.3755640     -.5921092
    2.3860750     -.5661260
    2.3965840     -.5387231
    2.4070930     -.5096714
    2.4176000     -.4786711
    2.4281060     -.4453153
    2.4386120     -.4090283
    2.4491160     -.3689463
    2.4596200     -.3236625
    2.4701220     -.2705778
    2.4806230     -.2036816
    2.4911240     -.0978727
    2.4942660      .0000000
